A/India/Nicobar-NIVCN196/2021_Jan	2021-01-04	h3n2_flu	Asia	India	Human	EPI_ISL_4498726	ICMR-National Institute of Virology	ICMR Regional Medical Research Institute
A/India/Nicobar-NIVCN201/2021_Jan	2021-01-05	h3n2_flu	Asia	India	Human	EPI_ISL_4498730	ICMR-National Institute of Virology	ICMR Regional Medical Research Institute
A/India/Nicobar-NIVCN204/2021_Jan	2021-01-05	h3n2_flu	Asia	India	Human	EPI_ISL_4498731	ICMR-National Institute of Virology	ICMR Regional Medical Research Institute
A/India/Nicobar-NIVCN218/2021_Jan	2021-01-07	h3n2_flu	Asia	India	Human	EPI_ISL_4498732	ICMR-National Institute of Virology	ICMR Regional Medical Research Institute
A/India/Nicobar-NIVCN220/2021_Jan	2021-01-07	h3n2_flu	Asia	India	Human	EPI_ISL_4498733	ICMR-National Institute of Virology	ICMR Regional Medical Research Institute
A/Thailand/7/2021	2021-06-18	h3n2_flu	Asia	Thailand	Human	EPI_ISL_4760584	WHO Collaborating Centre for Reference and Research on Influenza	WHO National Influenza Centre, National Institute of Medical Research (NIMR)
A/Thailand/9/2021	2021-06-18	h3n2_flu	Asia	Thailand	Human	EPI_ISL_4760585	WHO Collaborating Centre for Reference and Research on Influenza	WHO National Influenza Centre, National Institute of Medical Research (NIMR)
A/Qatar/10-VI-21-3843467/2021	2021-08-05	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365803	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/10-VI-21-3886441/2021	2021-08-07	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365806	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/10-VI-21-3914545/2021	2021-08-09	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365809	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/10-VI-21-3976292/2021	2021-08-11	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365811	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/10-VI-21-3994025/2021	2021-08-11	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365812	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/16-VI-21-3673175/2021	2021-07-27	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365813	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/16-VI-21-3738537/2021	2021-07-30	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365814	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/16-VI-21-3744895/2021	2021-07-31	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365815	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/16-VI-21-3778452/2021	2021-08-02	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365816	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/16-VI-21-3782139/2021	2021-08-02	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365817	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/16-VI-21-3936112/2021	2021-08-09	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365820	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/16-VI-21-3950368/2021	2021-08-10	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365821	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/16-VI-21-3956954/2021	2021-08-10	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365822	Crick Worldwide Influenza Centre	Supreme Health Council
A/Qatar/16-VI-21-3994707/2021	2021-08-11	h3n2_flu	Asia	Qatar	Human	EPI_ISL_5365823	Crick Worldwide Influenza Centre	Supreme Health Council
