strain	date	virus	region	country	host	isolate_id	submitting_lab	originating_lab
A/pelican/Costa_Rica/INC-0019-D0618-23/2023	2023-02-10	avian_flu	North America	Costa Rica	Avian	EPI_ISL_17965775	Inciensa, Investigación y Enseñanza en Nutrición y Salud	SENASA-LANASEVE
A/pelican/Costa_Rica/INC-0020-D0716-23/2023	2023-02-10	avian_flu	North America	Costa Rica	Avian	EPI_ISL_17965776	Inciensa, Investigación y Enseñanza en Nutrición y Salud	Servicio Nacional de Salud Animal (SENASA)
A/pelican/Costa_Rica/INC-0021-D0729-23/2023	2023-02-10	avian_flu	North America	Costa Rica	Avian	EPI_ISL_17965777	Inciensa, Investigación y Enseñanza en Nutrición y Salud	SENASA-LANASEVE
A/Black_Vulture/Florida/22-012333-001/2022	2022-04-16	avian_flu	North America	United States	Avian	EPI_ISL_18039387	Centers for Disease Control and Prevention	National Veterinary Services Laboratories - USDA
A/red_fox/Michigan/22-018712-003-original/2022	2022-05-27	avian_flu	North America	United States	Mammal	EPI_ISL_18090482	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/american_wigeon/Tennessee/CEIRR-298/2022	2022-01-25	avian_flu	North America	United States	Avian	EPI_ISL_18107005	?	?
A/black_vulture/Georgia/CEIRR-569/2022	2022-08-12	avian_flu	North America	United States	Avian	EPI_ISL_18107016	?	?
A/blue_winged_teal/Louisiana/CEIRR-3834/2022	2022-09-14	avian_flu	North America	United States	Avian	EPI_ISL_18107017	?	?
A/blue_winged_teal/Louisiana/CEIRR-4050/2022	2022-09-22	avian_flu	North America	United States	Avian	EPI_ISL_18107018	?	?
A/blue_winged_teal/Louisiana/CEIRR-4075/2022	2022-09-22	avian_flu	North America	United States	Avian	EPI_ISL_18107019	?	?
A/gadwall_duck/Tennessee/CEIRR-295/2022	2022-01-25	avian_flu	North America	United States	Avian	EPI_ISL_18107020	?	?
A/gadwall_duck/Tennessee/CEIRR-296/2022	2022-01-25	avian_flu	North America	United States	Avian	EPI_ISL_18107021	?	?
A/gadwall_duck/Tennessee/CEIRR-297/2022	2022-01-25	avian_flu	North America	United States	Avian	EPI_ISL_18107022	?	?
A/green_winged_teal/Minnesota/CEIRR-3856/2022	2022-09-17	avian_flu	North America	United States	Avian	EPI_ISL_18107023	?	?
A/green_winged_teal/Minnesota/CEIRR-4011/2022	2022-09-17	avian_flu	North America	United States	Avian	EPI_ISL_18107024	?	?
A/mallard_duck/Tennessee/CEIRR-278/2022	2022-01-24	avian_flu	North America	United States	Avian	EPI_ISL_18107025	?	?
A/mallard_duck/Tennessee/CEIRR-282/2022	2022-01-24	avian_flu	North America	United States	Avian	EPI_ISL_18107026	?	?
A/mallard_duck/Tennessee/CEIRR-287/2022	2022-01-25	avian_flu	North America	United States	Avian	EPI_ISL_18107030	?	?
A/mallard_duck/Tennessee/CEIRR-288/2022	2022-01-25	avian_flu	North America	United States	Avian	EPI_ISL_18107035	?	?
A/mallard_duck/Tennessee/CEIRR-290/2022	2022-01-25	avian_flu	North America	United States	Avian	EPI_ISL_18107041	?	?
A/redhead_duck/Minnesota/CEIRR-4017/2022	2022-09-19	avian_flu	North America	United States	Avian	EPI_ISL_18107045	?	?
A/mallard_duck/Tennessee/CEIRR-291/2022	2022-01-25	avian_flu	North America	United States	Avian	EPI_ISL_18107046	?	?
A/mallard_duck/Tennessee/CEIRR-293/2022	2022-01-25	avian_flu	North America	United States	Avian	EPI_ISL_18107047	?	?
A/mallard_duck/Tennessee/CEIRR-303/2022	2022-01-30	avian_flu	North America	United States	Avian	EPI_ISL_18107048	?	?
A/mallard_duck/Tennessee/CEIRR-307/2022	2022-01-31	avian_flu	North America	United States	Avian	EPI_ISL_18107049	?	?
A/mallard_duck/Tennessee/CEIRR-309/2022	2022-01-31	avian_flu	North America	United States	Avian	EPI_ISL_18107050	?	?
A/american_wigeon/Tennessee/CEIRR-301/2022	2022-01-30	avian_flu	North America	United States	Avian	EPI_ISL_18107055	?	?
A/redhead_duck/Minnesota/CEIRR-4003/2022	2022-09-15	avian_flu	North America	United States	Avian	EPI_ISL_18107069	?	?
A/Snow_Goose/North_Dakota/USDA-010663-008/2022	2022-04-01	avian_flu	North America	United States	Avian	EPI_ISL_18132224	?	?
A/turkey/Indiana/USDA-005696-003/2022	2022-02-21	avian_flu	North America	United States	Avian	EPI_ISL_18132225	?	?
A/Snow_Goose/New_York/USDA-008835-004/2022	2022-03-01	avian_flu	North America	United States	Avian	EPI_ISL_18132226	?	?
A/Snow_Goose/North_Dakota/USDA-010663-007/2022	2022-04-01	avian_flu	North America	United States	Avian	EPI_ISL_18132227	?	?
A/turkey/Indiana/USDA-005696-002/2022	2022-02-21	avian_flu	North America	United States	Avian	EPI_ISL_18132228	?	?
A/Snow_Goose/New_Hampshire/USDA-007420-001/2022	2022-02-24	avian_flu	North America	United States	Avian	EPI_ISL_18132229	?	?
A/Snow_Goose/North_Dakota/USDA-010663-006/2022	2022-04-01	avian_flu	North America	United States	Avian	EPI_ISL_18132230	?	?
A/turkey/Indiana/USDA-005696-001/2022	2022-02-21	avian_flu	North America	United States	Avian	EPI_ISL_18132231	?	?
A/Snow_Goose/Nebraska/USDA-009724-002/2022	2022-03-23	avian_flu	North America	United States	Avian	EPI_ISL_18132232	?	?
A/Snow_Goose/North_Dakota/USDA-011033-003/2022	2022-04-05	avian_flu	North America	United States	Avian	EPI_ISL_18132233	?	?
A/turkey/Indiana/USDA-005328-001/2022	2022-02-18	avian_flu	North America	United States	Avian	EPI_ISL_18132234	?	?
A/Snow_Goose/Montana/USDA-012013-002/2022	2022-04-09	avian_flu	North America	United States	Avian	EPI_ISL_18132235	?	?
A/Snow_Goose/North_Dakota/USDA-011036-002/2022	2022-04-04	avian_flu	North America	United States	Avian	EPI_ISL_18132236	?	?
A/Snow_Goose/North_Dakota/USDA-011578-008/2022	2022-04-10	avian_flu	North America	United States	Avian	EPI_ISL_18132237	?	?
A/turkey/Indiana/USDA-005289-001/2022	2022-02-16	avian_flu	North America	United States	Avian	EPI_ISL_18132238	?	?
A/Snow_Goose/Montana/USDA-011287-001/2022	2022-04-08	avian_flu	North America	United States	Avian	EPI_ISL_18132239	?	?
A/Snow_Goose/North_Dakota/USDA-009481-007/2022	2022-03-23	avian_flu	North America	United States	Avian	EPI_ISL_18132240	?	?
A/Snow_Goose/North_Dakota/USDA-011578-011/2022	2022-04-10	avian_flu	North America	United States	Avian	EPI_ISL_18132241	?	?
A/turkey/Indiana/USDA-004688-006/2022	2022-02-14	avian_flu	North America	United States	Avian	EPI_ISL_18132242	?	?
A/Snow_Goose/Missouri/USDA-012338-015/2022	2022-03-22	avian_flu	North America	United States	Avian	EPI_ISL_18132243	?	?
A/Snow_Goose/North_Dakota/USDA-009481-005/2022	2022-03-23	avian_flu	North America	United States	Avian	EPI_ISL_18132244	?	?
A/Snow_Goose/South_Dakota/USDA-009478-009/2022	2022-03-18	avian_flu	North America	United States	Avian	EPI_ISL_18132245	?	?
A/Snow_Goose/South_Dakota/USDA-009478-014/2022	2022-03-18	avian_flu	North America	United States	Avian	EPI_ISL_18132246	?	?
A/Snow_Goose/Missouri/USDA-012338-005/2022	2022-03-12	avian_flu	North America	United States	Avian	EPI_ISL_18132247	?	?
A/Snow_Goose/Missouri/USDA-007698-002/2022	2022-03-04	avian_flu	North America	United States	Avian	EPI_ISL_18132248	?	?
A/Snow_Goose/South_Dakota/USDA-009478-008/2022	2022-03-18	avian_flu	North America	United States	Avian	EPI_ISL_18132249	?	?
A/turkey/Indiana/USDA-004688-003/2022	2022-02-14	avian_flu	North America	United States	Avian	EPI_ISL_18132250	?	?
A/Snow_Goose/Missouri/USDA-012338-004/2022	2022-03-12	avian_flu	North America	United States	Avian	EPI_ISL_18132251	?	?
A/Snow_Goose/Missouri/USDA-007698-001/2022	2022-03-04	avian_flu	North America	United States	Avian	EPI_ISL_18132252	?	?
A/Snow_Goose/South_Dakota/USDA-009478-007/2022	2022-03-18	avian_flu	North America	United States	Avian	EPI_ISL_18132253	?	?
A/turkey/Indiana/USDA-003707-003/2022	2022-02-07	avian_flu	North America	United States	Avian	EPI_ISL_18132254	?	?
A/Snow_Goose/Missouri/USDA-011404-001/2022	2022-03-08	avian_flu	North America	United States	Avian	EPI_ISL_18132255	?	?
A/Snow_Goose/Missouri/USDA-006805-001/2022	2022-02-23	avian_flu	North America	United States	Avian	EPI_ISL_18132256	?	?
A/Snow_Goose/South_Dakota/USDA-009478-006/2022	2022-03-18	avian_flu	North America	United States	Avian	EPI_ISL_18132257	?	?
A/turkey_Vulture/Vermont/USDA-011552-001/2022	2022-04-12	avian_flu	North America	United States	Avian	EPI_ISL_18132258	?	?
A/Snow_Goose/New_York/USDA-008835-002/2022	2022-03-01	avian_flu	North America	United States	Avian	EPI_ISL_18132259	?	?
A/Snow_Goose/Missouri/USDA-006328-032/2022	2022-02-22	avian_flu	North America	United States	Avian	EPI_ISL_18132260	?	?
A/Snow_Goose/South_Dakota/USDA-009478-005/2022	2022-03-18	avian_flu	North America	United States	Avian	EPI_ISL_18132261	?	?
A/turkey_Vulture/North_Dakota/USDA-013149-001/2022	2022-04-25	avian_flu	North America	United States	Avian	EPI_ISL_18132262	?	?
A/Snow_Goose/North_Dakota/USDA-011036-003/2022	2022-04-04	avian_flu	North America	United States	Avian	EPI_ISL_18132263	?	?
A/Snow_Goose/Missouri/USDA-006328-022/2022	2022-02-22	avian_flu	North America	United States	Avian	EPI_ISL_18132264	?	?
A/Snow_Goose/South_Dakota/USDA-009478-004/2022	2022-03-18	avian_flu	North America	United States	Avian	EPI_ISL_18132265	?	?
A/turkey_Vulture/North_Dakota/USDA-013144-001/2022	2022-04-21	avian_flu	North America	United States	Avian	EPI_ISL_18132266	?	?
A/Snow_Goose/North_Dakota/USDA-011036-004/2022	2022-04-04	avian_flu	North America	United States	Avian	EPI_ISL_18132267	?	?
A/Snow_Goose/Missouri/USDA-006328-015/2022	2022-02-22	avian_flu	North America	United States	Avian	EPI_ISL_18132268	?	?
A/Snow_Goose/South_Dakota/USDA-009478-003/2022	2022-03-18	avian_flu	North America	United States	Avian	EPI_ISL_18132269	?	?
A/turkey_Vulture/North_Dakota/USDA-013134-001/2022	2022-04-21	avian_flu	North America	United States	Avian	EPI_ISL_18132270	?	?
A/Snow_Goose/North_Dakota/USDA-011037-001/2022	2022-04-04	avian_flu	North America	United States	Avian	EPI_ISL_18132271	?	?
A/Snow_Goose/South_Dakota/USDA-009478-002/2022	2022-03-18	avian_flu	North America	United States	Avian	EPI_ISL_18132272	?	?
A/turkey_Vulture/New_York/USDA-011863-001/2022	2022-04-12	avian_flu	North America	United States	Avian	EPI_ISL_18132273	?	?
A/Trumpeter_Swan/Michigan/USDA-009684-001/2022	2022-03-28	avian_flu	North America	United States	Avian	EPI_ISL_18132274	?	?
A/Snow_Goose/North_Dakota/USDA-011578-010/2022	2022-04-10	avian_flu	North America	United States	Avian	EPI_ISL_18132275	?	?
A/Tundra_Swan/Wisconsin/USDA-011824-001/2022	2022-04-07	avian_flu	North America	United States	Avian	EPI_ISL_18132276	?	?
A/Swan/Nebraska/USDA-008227-001/2022	2022-03-13	avian_flu	North America	United States	Avian	EPI_ISL_18132277	?	?
A/Snow_Goose/South_Dakota/USDA-009478-001/2022	2022-03-18	avian_flu	North America	United States	Avian	EPI_ISL_18132278	?	?
A/Tundra_Swan/New_York/USDA-010034-001/2022	2022-04-01	avian_flu	North America	United States	Avian	EPI_ISL_18132279	?	?
A/Snowy_Owl/Wisconsin/USDA-010236-001/2022	2022-03-16	avian_flu	North America	United States	Avian	EPI_ISL_18132280	?	?
A/Snow_Goose/South_Dakota/USDA-008383-004/2022	2022-03-16	avian_flu	North America	United States	Avian	EPI_ISL_18132281	?	?
A/turkey/Indiana/USDA-004688-002/2022	2022-02-14	avian_flu	North America	United States	Avian	EPI_ISL_18132282	?	?
A/Snowy_Owl/North_Dakota/USDA-010240-001/2022	2022-03-25	avian_flu	North America	United States	Avian	EPI_ISL_18132283	?	?
A/Snow_Goose/South_Dakota/USDA-008383-001/2022	2022-03-16	avian_flu	North America	United States	Avian	EPI_ISL_18132284	?	?
A/Snow_Goose/South_Dakota/USDA-009478-012/2022	2022-03-18	avian_flu	North America	United States	Avian	EPI_ISL_18132285	?	?
A/Snowy_Owl/New_York/USDA-008969-001/2022	2022-03-22	avian_flu	North America	United States	Avian	EPI_ISL_18132286	?	?
A/Red-tailed_Hawk/Wisconsin/USDA-011825-001/2022	2022-04-09	avian_flu	North America	United States	Avian	EPI_ISL_18132287	?	?
A/Snow_Goose/South_Dakota/USDA-007946-002/2022	2022-03-09	avian_flu	North America	United States	Avian	EPI_ISL_18132288	?	?
A/Snow_Goose/South_Dakota/USDA-009478-011/2022	2022-03-18	avian_flu	North America	United States	Avian	EPI_ISL_18132289	?	?
A/Snowy_Owl/Michigan/USDA-012854-006/2022	2022-04-25	avian_flu	North America	United States	Avian	EPI_ISL_18132290	?	?
A/Red-tailed_Hawk/Wisconsin/USDA-010924-001/2022	2022-04-10	avian_flu	North America	United States	Avian	EPI_ISL_18132291	?	?
A/Snow_Goose/South_Dakota/USDA-007946-001/2022	2022-03-09	avian_flu	North America	United States	Avian	EPI_ISL_18132292	?	?
A/Snow_Goose/South_Dakota/USDA-009478-010/2022	2022-03-18	avian_flu	North America	United States	Avian	EPI_ISL_18132293	?	?
A/Snowy_Owl/Michigan/USDA-012056-004/2022	2022-04-14	avian_flu	North America	United States	Avian	EPI_ISL_18132294	?	?
A/Red-tailed_Hawk/Wisconsin/USDA-009411-001/2022	2022-03-23	avian_flu	North America	United States	Avian	EPI_ISL_18132295	?	?
A/Snow_Goose/North_Dakota/USDA-013148-003/2022	2022-04-25	avian_flu	North America	United States	Avian	EPI_ISL_18132296	?	?
A/Snow_Goose/North_Dakota/USDA-011578-006/2022	2022-04-10	avian_flu	North America	United States	Avian	EPI_ISL_18132297	?	?
A/Snowy_Owl/Michigan/USDA-008506-002/2022	2022-03-17	avian_flu	North America	United States	Avian	EPI_ISL_18132298	?	?
A/Red-tailed_Hawk/Michigan/USDA-012854-001/2022	2022-04-22	avian_flu	North America	United States	Avian	EPI_ISL_18132299	?	?
A/Snow_Goose/North_Dakota/USDA-013148-002/2022	2022-04-25	avian_flu	North America	United States	Avian	EPI_ISL_18132300	?	?
A/Snow_Goose/North_Dakota/USDA-011578-005/2022	2022-04-10	avian_flu	North America	United States	Avian	EPI_ISL_18132301	?	?
A/Snowy_Owl/Michigan/USDA-008506-001/2022	2022-03-17	avian_flu	North America	United States	Avian	EPI_ISL_18132302	?	?
A/Red-tailed_Hawk/South_Dakota/USDA-009041-001/2022	2022-03-23	avian_flu	North America	United States	Avian	EPI_ISL_18132303	?	?
A/Snow_Goose/North_Dakota/USDA-011578-004/2022	2022-04-10	avian_flu	North America	United States	Avian	EPI_ISL_18132304	?	?
A/Snow_Goose/North_Dakota/USDA-013138-001/2022	2022-04-21	avian_flu	North America	United States	Avian	EPI_ISL_18132305	?	?
A/Snow_Goose/South_Dakota/USDA-010375-007/2022	2022-03-29	avian_flu	North America	United States	Avian	EPI_ISL_18132306	?	?
A/Red-tailed_Hawk/North_Dakota/USDA-013146-001/2022	2022-04-21	avian_flu	North America	United States	Avian	EPI_ISL_18132307	?	?
A/Snow_Goose/North_Dakota/USDA-011578-002/2022	2022-04-10	avian_flu	North America	United States	Avian	EPI_ISL_18132308	?	?
A/Snow_Goose/North_Dakota/USDA-012770-002/2022	2022-04-21	avian_flu	North America	United States	Avian	EPI_ISL_18132309	?	?
A/Snow_Goose/South_Dakota/USDA-010375-005/2022	2022-03-29	avian_flu	North America	United States	Avian	EPI_ISL_18132310	?	?
A/Red-tailed_Hawk/North_Dakota/USDA-013143-001/2022	2022-04-21	avian_flu	North America	United States	Avian	EPI_ISL_18132311	?	?
A/Snow_Goose/North_Dakota/USDA-011569-002/2022	2022-04-07	avian_flu	North America	United States	Avian	EPI_ISL_18132312	?	?
A/Snow_Goose/South_Dakota/USDA-008874-001/2022	2022-03-19	avian_flu	North America	United States	Avian	EPI_ISL_18132313	?	?
A/Snow_Goose/South_Dakota/USDA-009478-020/2022	2022-03-18	avian_flu	North America	United States	Avian	EPI_ISL_18132314	?	?
A/Red-tailed_Hawk/North_Dakota/USDA-013140-005/2022	2022-04-21	avian_flu	North America	United States	Avian	EPI_ISL_18132315	?	?
A/Snow_Goose/Kansas/USDA-007919-004/2022	2022-03-04	avian_flu	North America	United States	Avian	EPI_ISL_18132316	?	?
A/Snow_Goose/North_Dakota/USDA-011566-002/2022	2022-04-11	avian_flu	North America	United States	Avian	EPI_ISL_18132317	?	?
A/Snow_Goose/South_Dakota/USDA-009478-019/2022	2022-03-18	avian_flu	North America	United States	Avian	EPI_ISL_18132318	?	?
A/Red-tailed_Hawk/North_Dakota/USDA-013136-001/2022	2022-04-21	avian_flu	North America	United States	Avian	EPI_ISL_18132319	?	?
A/Snow_Goose/North_Dakota/USDA-011566-001/2022	2022-04-11	avian_flu	North America	United States	Avian	EPI_ISL_18132320	?	?
A/Snow_Goose/Kansas/USDA-007919-003/2022	2022-03-04	avian_flu	North America	United States	Avian	EPI_ISL_18132321	?	?
A/Red-tailed_Hawk/North_Dakota/USDA-013135-001/2022	2022-04-21	avian_flu	North America	United States	Avian	EPI_ISL_18132322	?	?
